# Tanca -- dados filtrados
# periodo     : 2026-01-17 00:00:00  ->  2026-01-27 00:00:00  (UTC)
# bin         : 5 min
# corte_deriv : |d(rate)/dt| < 0.075 Hz/s
# corte_dt    : dt <= 1.0 * bin_width  (0 = sem corte)
# rate_min    : 1600.00 Hz
# rate_max    : 2400.00 Hz
# bins_aceitos: 2719 / 2774  (98.0%)
# sumRate1Hz = rateHz * count  (soma dos rates de 1 Hz no bin)
# secondsEpoch, rateHz, sumRate1Hz, count
1769033850, 1862.74, 547646.67, 294
1769034150, 1865.12, 540885.88, 290
1769034450, 1863.00, 549585.57, 295
1769034750, 1866.84, 548851.15, 294
1769035050, 1857.69, 542446.65, 292
1769035350, 1866.88, 545127.95, 292
1769035650, 1861.43, 547260.47, 294
1769035950, 1863.25, 547795.75, 294
1769036250, 1860.91, 543386.96, 292
1769036550, 1862.48, 540118.44, 290
1769036850, 1860.97, 539681.85, 290
1769037150, 1865.25, 548384.84, 294
1769037450, 1869.76, 545970.37, 292
1769037750, 1859.68, 543027.19, 292
1769038050, 1858.12, 546287.58, 294
1769038350, 1858.49, 540819.77, 291
1769038650, 1863.27, 544075.68, 292
1769038950, 1853.59, 544955.55, 294
1769039250, 1863.57, 547890.69, 294
1769039550, 1856.08, 541975.05, 292
1769039850, 1864.65, 550070.36, 295
1769040150, 1859.58, 546717.86, 294
1769040450, 1859.88, 543085.10, 292
1769040750, 1851.10, 544223.86, 294
1769041050, 1856.47, 542088.72, 292
1769041350, 1857.41, 542362.34, 292
1769041650, 1853.84, 541321.25, 292
1769041950, 1862.30, 543792.96, 292
1769042250, 1854.20, 545134.21, 294
1769042550, 1858.91, 546520.40, 294
1769042850, 1853.68, 541273.12, 292
1769043150, 1856.33, 543904.70, 293
1769043450, 1859.68, 546745.35, 294
1769043750, 1861.58, 547303.24, 294
1769044050, 1849.93, 543879.09, 294
1769044350, 1854.14, 541409.90, 292
1769044650, 1849.37, 543715.20, 294
1769044950, 1860.95, 547118.54, 294
1769045250, 1859.11, 546578.66, 294
1769045550, 1853.12, 537406.20, 290
1769045850, 1857.01, 542246.44, 292
1769046150, 1857.19, 544156.08, 293
1769046450, 1863.92, 547991.22, 294
1769046750, 1858.19, 546306.52, 294
1769047050, 1863.27, 544075.74, 292
1769047350, 1858.24, 546323.62, 294
1769047650, 1864.45, 544419.18, 292
1769047950, 1858.90, 542799.21, 292
1769048250, 1859.34, 542927.32, 292
1769048550, 1857.78, 546186.30, 294
1769048850, 1859.79, 546777.06, 294
1769049150, 1858.45, 548242.99, 295
1769049450, 1863.84, 544239.90, 292
1769049750, 1857.38, 546068.72, 294
1769050050, 1860.03, 543128.72, 292
1769050350, 1873.14, 550702.06, 294
1769050650, 1869.03, 549495.73, 294
1769050950, 1868.58, 549363.63, 294
1769051250, 1862.66, 547621.55, 294
1769051550, 1877.41, 548205.12, 292
1769051850, 1867.97, 549183.28, 294
1769052150, 1874.28, 547288.45, 292
1769052450, 1863.47, 547859.12, 294
1769052750, 1866.53, 545026.01, 292
1769053050, 1863.29, 547806.72, 294
1769053350, 1869.15, 549530.14, 294
1769053650, 1868.87, 549448.48, 294
1769053950, 1866.42, 546860.35, 293
1769054250, 1866.98, 548892.51, 294
1769054550, 1868.09, 545483.21, 292
1769054850, 1874.56, 551119.95, 294
1769055150, 1866.23, 548670.70, 294
1769055450, 1872.43, 543003.38, 290
1769055750, 1870.26, 546115.55, 292
1769056050, 1870.32, 546134.02, 292
1769056350, 1866.17, 546786.60, 293
1769056650, 1875.31, 547590.47, 292
1769056950, 1865.45, 544712.00, 292
1769057250, 1870.71, 546248.17, 292
1769057550, 1877.33, 548179.58, 292
1769057850, 1870.46, 549916.11, 294
1769058150, 1883.73, 550048.70, 292
1769058450, 1872.23, 550435.78, 294
1769058750, 1879.90, 547051.55, 291
1769059050, 1873.74, 550879.71, 294
1769059350, 1885.05, 554203.73, 294
1769059650, 1883.55, 549997.84, 292
1769059950, 1882.87, 553565.02, 294
1769060250, 1879.46, 552561.57, 294
1769060550, 1884.37, 550235.76, 292
1769060850, 1873.05, 543183.38, 290
1769061150, 1882.92, 555460.18, 295
1769061450, 1877.01, 548087.82, 292
1769061750, 1877.10, 548113.53, 292
1769062050, 1888.29, 555156.65, 294
1769062350, 1881.13, 553053.60, 294
1769062650, 1890.41, 555781.77, 294
1769062950, 1883.18, 549889.45, 292
1769063250, 1885.54, 550576.56, 292
1769063550, 1880.54, 552879.17, 294
1769063850, 1883.62, 553782.99, 294
1769064150, 1880.70, 554806.26, 295
1769064450, 1885.76, 546870.06, 290
1769064750, 1882.50, 553455.54, 294
1769065050, 1887.02, 551010.89, 292
1769065350, 1886.76, 554706.94, 294
1769065650, 1881.34, 549350.94, 292
1769065950, 1891.44, 556082.60, 294
1769066250, 1883.11, 549868.10, 292
1769066550, 1889.69, 555567.40, 294
1769066850, 1883.79, 550066.80, 292
1769067150, 1897.32, 557810.66, 294
1769067450, 1888.13, 553220.64, 293
1769067750, 1897.02, 550134.44, 290
1769068050, 1884.19, 553952.09, 294
1769068350, 1886.34, 554584.55, 294
1769068650, 1888.06, 551312.41, 292
1769068950, 1895.43, 557255.67, 294
1769069250, 1898.55, 558174.88, 294
1769069550, 1891.13, 555991.54, 294
1769069850, 1893.40, 549084.70, 290
1769070150, 1886.87, 547191.12, 290
1769070450, 1899.42, 558428.43, 294
1769070750, 1889.04, 555378.27, 294
1769071050, 1898.81, 560149.29, 295
1769071350, 1886.25, 554557.24, 294
1769071650, 1896.71, 553838.57, 292
1769071950, 1887.51, 554928.13, 294
1769072250, 1895.63, 557314.62, 294
1769072550, 1890.62, 552062.45, 292
1769072850, 1894.52, 549410.87, 290
1769073150, 1895.94, 557405.93, 294
1769073450, 1888.25, 551368.07, 292
1769073750, 1895.34, 557230.46, 294
1769074050, 1885.55, 541153.17, 287
1769074350, 1891.46, 552306.79, 292
1769074650, 1886.91, 550977.21, 292
1769074950, 1899.13, 558344.27, 294
1769075250, 1891.67, 558042.46, 295
1769075550, 1902.04, 559200.91, 294
1769075850, 1886.14, 550751.54, 292
1769076150, 1882.10, 553336.01, 294
1769076450, 1895.28, 553422.84, 292
1769076750, 1909.84, 557672.61, 292
1769077050, 1911.42, 561956.86, 294
1769077350, 1902.57, 559356.82, 294
1769077650, 1910.09, 553925.68, 290
1769077950, 1896.79, 559553.01, 295
1769078250, 1906.57, 556717.97, 292
1769078550, 1903.82, 555916.02, 292
1769078850, 1905.59, 556431.88, 292
1769079150, 1896.95, 548219.84, 289
1769079450, 1897.97, 558004.41, 294
1769079750, 1899.17, 556457.99, 293
1769080050, 1901.59, 555265.14, 292
1769080350, 1897.79, 544666.36, 287
1769080650, 1902.66, 559382.27, 294
1769080950, 1894.80, 558967.16, 295
1769081250, 1902.03, 559196.67, 294
1769081550, 1899.94, 554783.91, 292
1769081850, 1897.89, 554182.96, 292
1769082150, 1904.24, 556039.37, 292
1769082450, 1902.16, 559235.44, 294
1769082750, 1907.17, 556893.40, 292
1769083050, 1895.71, 557339.46, 294
1769083350, 1905.29, 560154.54, 294
1769083650, 1897.40, 554041.75, 292
1769083950, 1902.60, 561266.03, 295
1769084250, 1895.50, 549693.77, 290
1769084550, 1909.19, 557482.28, 292
1769084850, 1895.66, 553531.55, 292
1769085150, 1909.23, 551767.38, 289
1769085450, 1909.19, 557483.14, 292
1769085750, 1903.93, 555946.98, 292
1769086050, 1909.20, 561305.16, 294
1769086350, 1902.65, 559377.96, 294
1769086650, 1910.39, 559744.11, 293
1769086950, 1903.46, 550098.82, 289
1769087250, 1913.87, 558851.36, 292
1769087550, 1908.19, 562916.30, 295
1769087850, 1910.27, 553978.44, 290
1769088150, 1902.04, 559198.49, 294
1769088450, 1910.98, 561828.10, 294
1769088750, 1907.53, 556999.12, 292
1769089050, 1909.79, 561477.36, 294
1769089350, 1916.47, 563440.72, 294
1769089650, 1904.00, 559775.55, 294
1769089950, 1912.93, 558576.21, 292
1769090250, 1902.72, 561303.53, 295
1769090550, 1911.12, 558045.79, 292
1769090850, 1892.81, 548914.25, 290
1769091150, 1912.02, 562133.42, 294
1769091450, 1909.77, 557652.57, 292
1769091750, 1910.58, 552158.52, 289
1769092050, 1900.34, 558700.58, 294
1769092350, 1908.73, 561167.38, 294
1769092650, 1910.33, 557817.45, 292
1769092950, 1909.96, 561527.98, 294
1769093250, 1913.16, 554815.91, 290
1769093550, 1902.79, 555613.45, 292
1769093850, 1914.45, 559018.01, 292
1769094150, 1905.22, 558229.00, 293
1769094450, 1914.87, 562971.01, 294
1769094750, 1901.13, 555131.13, 292
1769095050, 1910.25, 557791.74, 292
1769095350, 1902.07, 559207.72, 294
1769095650, 1910.51, 561689.92, 294
1769095950, 1909.49, 557569.85, 292
1769096250, 1914.11, 562749.45, 294
1769096550, 1896.93, 552005.55, 291
1769096850, 1907.23, 560726.80, 294
1769097150, 1907.91, 557110.05, 292
1769097450, 1907.40, 560775.22, 294
1769097750, 1908.24, 561024.00, 294
1769098050, 1902.81, 559425.51, 294
1769098350, 1908.28, 561034.66, 294
1769098650, 1902.17, 559238.50, 294
1769098950, 1904.65, 559965.83, 294
1769099250, 1900.95, 560780.36, 295
1769099550, 1908.77, 557360.65, 292
1769099850, 1901.10, 558923.07, 294
1769100150, 1905.30, 556346.36, 292
1769100450, 1901.01, 558897.82, 294
1769100750, 1901.24, 555162.66, 292
1769101050, 1904.11, 559807.04, 294
1769101350, 1897.75, 559836.66, 295
1769101650, 1896.56, 553796.58, 292
1769101950, 1894.29, 556922.58, 294
1769102250, 1901.24, 555162.78, 292
1769102550, 1900.25, 558674.47, 294
1769102850, 1900.78, 555028.14, 292
1769103150, 1901.88, 561055.64, 295
1769103450, 1903.94, 554045.13, 291
1769103750, 1896.92, 546312.98, 288
1769104050, 1897.82, 554164.03, 292
1769104350, 1896.63, 559507.18, 295
1769104650, 1896.91, 557692.63, 294
1769104950, 1890.33, 551976.43, 292
1769105250, 1899.63, 558492.10, 294
1769105550, 1901.92, 555361.04, 292
1769105850, 1896.97, 557710.49, 294
1769106150, 1891.02, 552176.40, 292
1769106450, 1887.54, 547385.90, 290
1769106750, 1888.43, 553311.24, 293
1769107050, 1891.16, 556000.39, 294
1769107350, 1895.67, 553534.98, 292
1769107650, 1889.27, 551666.55, 292
1769107950, 1890.13, 550027.74, 291
1769108250, 1892.55, 556409.58, 294
1769108550, 1890.80, 555894.61, 294
1769108850, 1892.34, 541208.91, 286
1769109150, 1890.00, 553770.06, 293
1769109450, 1880.82, 552960.17, 294
1769109750, 1877.18, 551889.73, 294
1769110050, 1892.69, 556451.97, 294
1769110350, 1878.99, 552424.47, 294
1769110650, 1886.40, 550829.26, 292
1769110950, 1884.59, 554070.55, 294
1769111250, 1895.69, 553542.69, 292
1769111550, 1884.48, 554037.60, 294
1769111850, 1895.92, 557399.37, 294
1769112150, 1878.71, 552340.98, 294
1769112450, 1894.21, 556896.53, 294
1769112750, 1887.88, 556925.90, 295
1769113050, 1899.35, 558407.53, 294
1769113350, 1900.31, 558690.20, 294
1769113650, 1891.55, 552333.33, 292
1769113950, 1898.37, 558119.48, 294
1769114250, 1889.93, 544300.97, 288
1769114550, 1903.03, 559492.05, 294
1769114850, 1894.11, 554975.02, 293
1769115150, 1911.17, 561884.11, 294
1769115450, 1895.01, 557134.39, 294
1769115750, 1899.26, 554583.52, 292
1769116050, 1889.46, 547942.46, 290
1769116350, 1899.14, 550751.75, 290
1769116650, 1895.48, 557269.93, 294
1769116950, 1904.29, 559860.61, 294
1769117250, 1899.12, 558342.15, 294
1769117550, 1894.50, 556983.53, 294
1769117850, 1899.64, 556595.74, 293
1769118150, 1892.04, 556260.73, 294
1769118450, 1900.84, 558845.98, 294
1769118750, 1895.33, 557227.93, 294
1769119050, 1896.89, 557686.85, 294
1769119350, 1889.34, 551687.28, 292
1769119650, 1898.72, 558224.95, 294
1769119950, 1893.09, 556568.16, 294
1769120250, 1899.95, 550985.76, 290
1769120550, 1893.63, 556727.83, 294
1769120850, 1899.37, 560314.49, 295
1769121150, 1894.95, 549535.34, 290
1769121450, 1896.29, 559405.83, 295
1769121750, 1893.14, 552795.66, 292
1769122050, 1890.04, 555671.42, 294
1769122350, 1892.74, 556464.67, 294
1769122650, 1888.59, 555245.05, 294
1769122950, 1895.78, 557357.96, 294
1769123250, 1889.59, 555539.26, 294
1769123550, 1890.78, 555890.40, 294
1769123850, 1885.51, 554339.17, 294
1769124150, 1893.05, 548984.93, 290
1769124450, 1888.58, 553354.39, 293
1769124750, 1896.65, 551923.97, 291
1769125050, 1895.34, 551545.30, 291
1769125350, 1887.32, 551096.32, 292
1769125650, 1897.81, 557956.16, 294
1769125950, 1887.33, 552987.41, 293
1769126250, 1882.24, 553377.73, 294
1769126550, 1882.42, 553431.97, 294
1769126850, 1886.96, 550993.52, 292
1769127150, 1881.54, 553174.12, 294
1769127450, 1886.75, 554703.11, 294
1769127750, 1882.14, 553349.75, 294
1769128050, 1886.69, 550914.38, 292
1769128350, 1884.14, 548284.37, 291
1769128650, 1895.05, 557144.11, 294
1769128950, 1889.35, 551691.40, 292
1769129250, 1882.98, 549829.50, 292
1769129550, 1893.33, 556638.86, 294
1769129850, 1888.53, 551449.46, 292
1769130150, 1898.12, 558045.96, 294
1769130450, 1890.78, 555889.33, 294
1769130750, 1895.26, 557206.58, 294
1769131050, 1884.60, 548418.05, 291
1769131350, 1897.63, 554108.81, 292
1769131650, 1888.26, 555148.57, 294
1769131950, 1898.87, 558269.14, 294
1769132250, 1893.37, 556651.22, 294
1769132550, 1892.86, 550823.42, 291
1769132850, 1892.70, 558345.47, 295
1769133150, 1889.37, 555475.84, 294
1769133450, 1892.20, 552522.53, 292
1769133750, 1886.62, 547121.23, 290
1769134050, 1888.42, 547642.35, 290
1769134350, 1881.47, 545625.32, 290
1769134650, 1890.56, 555823.69, 294
1769134950, 1879.06, 548686.80, 292
1769135250, 1887.16, 547275.48, 290
1769135550, 1878.71, 552339.84, 294
1769135850, 1889.30, 551675.65, 292
1769136150, 1885.11, 554222.97, 294
1769136450, 1897.63, 557902.94, 294
1769136750, 1890.57, 552045.09, 292
1769137050, 1885.35, 554293.48, 294
1769137350, 1895.77, 555462.06, 293
1769137650, 1890.75, 552099.07, 292
1769137950, 1890.19, 555715.05, 294
1769138250, 1886.35, 554586.05, 294
1769138550, 1893.22, 556605.76, 294
1769138850, 1886.30, 554571.54, 294
1769139150, 1897.43, 557843.38, 294
1769139450, 1891.12, 552208.06, 292
1769139750, 1894.49, 556979.18, 294
1769140050, 1891.44, 550407.78, 291
1769140350, 1902.10, 559216.50, 294
1769140650, 1897.33, 557814.84, 294
1769140950, 1897.31, 554015.44, 292
1769141250, 1899.93, 558578.32, 294
1769141550, 1887.72, 554990.14, 294
1769141850, 1897.02, 557724.49, 294
1769142150, 1892.91, 556515.45, 294
1769142450, 1898.61, 560090.26, 295
1769142750, 1887.35, 554879.97, 294
1769143050, 1897.22, 550192.64, 290
1769143350, 1891.40, 552289.63, 292
1769143650, 1896.49, 553773.93, 292
1769143950, 1890.29, 548183.39, 290
1769144250, 1901.24, 555161.44, 292
1769144550, 1899.55, 558468.30, 294
1769144850, 1894.98, 551438.47, 291
1769145150, 1901.04, 555104.09, 292
1769145450, 1894.03, 545479.60, 288
1769145750, 1903.41, 559603.03, 294
1769146050, 1898.43, 558137.31, 294
1769146350, 1909.03, 557436.23, 292
1769146650, 1909.34, 553709.33, 290
1769146950, 1914.68, 562914.95, 294
1769147250, 1907.06, 558767.21, 293
1769147550, 1909.26, 561322.04, 294
1769147850, 1906.96, 556832.16, 292
1769148150, 1909.76, 557649.03, 292
1769148450, 1907.83, 560902.98, 294
1769148750, 1907.64, 557029.52, 292
1769149050, 1910.24, 561611.33, 294
1769149350, 1895.19, 557185.29, 294
1769149650, 1909.54, 561404.17, 294
1769149950, 1907.29, 562649.67, 295
1769150250, 1912.94, 558578.78, 292
1769150550, 1901.60, 559071.02, 294
1769150850, 1910.59, 561712.86, 294
1769151150, 1905.17, 560118.74, 294
1769151450, 1914.21, 558948.38, 292
1769151750, 1907.79, 560889.97, 294
1769152050, 1912.26, 558380.76, 292
1769152350, 1898.64, 548706.12, 289
1769152650, 1910.26, 557796.94, 292
1769152950, 1907.14, 551163.56, 289
1769153250, 1903.38, 559594.54, 294
1769153550, 1906.32, 560458.12, 294
1769153850, 1897.88, 557977.73, 294
1769154150, 1899.76, 549030.83, 289
1769154450, 1894.77, 557061.86, 294
1769154750, 1902.84, 557531.15, 293
1769155050, 1902.00, 559189.43, 294
1769155350, 1912.63, 562313.56, 294
1769155650, 1904.00, 559776.27, 294
1769155950, 1908.68, 557333.55, 292
1769156250, 1898.15, 558056.76, 294
1769156550, 1909.41, 561367.89, 294
1769156850, 1903.40, 559600.89, 294
1769157150, 1898.29, 559994.57, 295
1769157450, 1912.10, 562156.88, 294
1769157750, 1897.18, 557769.79, 294
1769158050, 1907.29, 560743.36, 294
1769158350, 1900.36, 554905.67, 292
1769158650, 1906.65, 556741.59, 292
1769158950, 1898.43, 554342.87, 292
1769159250, 1906.21, 562331.55, 295
1769159550, 1899.51, 558454.88, 294
1769159850, 1909.08, 553632.07, 290
1769160150, 1898.94, 558287.44, 294
1769160450, 1906.24, 556623.01, 292
1769160750, 1910.70, 557923.74, 292
1769161050, 1905.74, 552664.27, 290
1769161350, 1914.71, 562925.17, 294
1769161650, 1905.17, 558214.66, 293
1769161950, 1907.62, 560840.38, 294
1769162250, 1904.43, 559901.08, 294
1769162550, 1912.60, 562304.75, 294
1769162850, 1907.25, 560731.36, 294
1769163150, 1912.49, 562271.37, 294
1769163450, 1909.23, 561314.22, 294
1769163750, 1912.82, 556629.49, 291
1769164050, 1904.59, 556140.64, 292
1769164350, 1909.24, 553680.72, 290
1769164650, 1908.93, 561226.11, 294
1769164950, 1899.61, 558484.91, 294
1769165250, 1917.59, 563772.89, 294
1769165550, 1901.58, 549556.08, 289
1769165850, 1905.45, 556392.75, 292
1769166150, 1905.49, 558307.32, 293
1769166450, 1911.42, 558135.95, 292
1769166750, 1906.87, 560620.07, 294
1769167050, 1909.53, 561402.37, 294
1769167350, 1907.64, 557031.63, 292
1769167650, 1909.07, 561265.37, 294
1769168550, 1889.19, 555423.23, 294
1769168850, 1880.13, 545237.42, 290
1769169150, 1896.13, 551772.66, 291
1769169450, 1892.47, 548816.13, 290
1769169750, 1897.89, 556081.43, 293
1769170050, 1889.21, 555427.65, 294
1769170350, 1897.67, 557914.14, 294
1769170650, 1883.61, 550015.43, 292
1769170950, 1890.10, 555690.53, 294
1769171250, 1884.01, 553900.07, 294
1769171550, 1893.16, 556587.73, 294
1769171850, 1883.24, 553673.41, 294
1769172150, 1892.37, 554463.19, 293
1769172450, 1886.59, 550884.84, 292
1769172750, 1890.40, 548215.01, 290
1769173050, 1894.46, 549393.66, 290
1769173350, 1884.78, 554126.68, 294
1769173650, 1890.48, 555799.67, 294
1769173950, 1889.44, 555496.38, 294
1769174250, 1892.68, 556448.41, 294
1769174550, 1884.15, 553939.51, 294
1769174850, 1891.15, 555996.84, 294
1769175150, 1890.85, 557799.67, 295
1769175450, 1895.75, 549766.54, 290
1769175750, 1889.27, 557334.49, 295
1769176050, 1894.39, 553161.36, 292
1769176350, 1891.06, 555972.62, 294
1769176650, 1892.50, 552610.32, 292
1769176950, 1892.76, 556471.58, 294
1769177250, 1889.21, 551648.00, 292
1769177550, 1890.05, 548113.37, 290
1769177850, 1889.95, 557535.47, 295
1769178150, 1887.29, 554862.26, 294
1769178450, 1882.69, 553510.88, 294
1769178750, 1894.61, 557016.46, 294
1769179050, 1883.61, 550014.87, 292
1769179350, 1896.67, 557619.63, 294
1769179650, 1886.70, 550916.34, 292
1769179950, 1894.59, 557008.37, 294
1769180250, 1891.75, 550498.55, 291
1769180550, 1899.88, 554764.18, 292
1769180850, 1896.90, 553895.94, 292
1769181150, 1887.42, 554902.52, 294
1769181450, 1895.26, 557206.62, 294
1769181750, 1887.80, 551236.61, 292
1769182050, 1891.97, 556240.43, 294
1769182350, 1887.30, 556752.08, 295
1769182650, 1899.56, 558470.17, 294
1769182950, 1885.88, 543132.07, 288
1769183250, 1893.30, 552842.26, 292
1769183550, 1898.99, 558303.38, 294
1769183850, 1906.28, 560445.86, 294
1769184150, 1899.33, 558403.81, 294
1769184450, 1900.43, 556826.44, 293
1769184750, 1906.50, 556697.94, 292
1769185050, 1895.83, 557374.96, 294
1769185350, 1902.64, 559376.57, 294
1769185650, 1891.48, 556093.94, 294
1769185950, 1896.44, 557554.00, 294
1769186250, 1891.84, 556202.03, 294
1769186550, 1902.08, 561114.13, 295
1769186850, 1894.98, 557124.54, 294
1769187150, 1895.80, 553573.08, 292
1769187450, 1891.43, 552298.40, 292
1769187750, 1894.64, 549445.36, 290
1769188050, 1894.00, 556834.94, 294
1769188350, 1902.63, 551763.27, 290
1769188650, 1903.08, 559506.03, 294
1769188950, 1898.58, 558181.82, 294
1769189250, 1903.49, 561529.35, 295
1769189550, 1890.85, 544563.60, 288
1769189850, 1904.70, 559980.50, 294
1769190150, 1892.98, 554643.19, 293
1769190450, 1900.68, 554999.46, 292
1769190750, 1894.37, 556944.00, 294
1769191050, 1899.13, 558345.14, 294
1769191350, 1898.35, 558116.33, 294
1769191650, 1908.51, 561100.49, 294
1769191950, 1909.98, 561533.38, 294
1769192250, 1919.88, 566365.80, 295
1769192550, 1918.69, 564093.61, 294
1769192850, 1908.91, 561220.34, 294
1769193150, 1917.36, 556034.63, 290
1769193450, 1906.04, 560377.16, 294
1769193750, 1916.83, 563547.21, 294
1769194050, 1908.88, 561210.03, 294
1769194350, 1922.06, 565085.33, 294
1769194650, 1910.29, 563534.58, 295
1769194950, 1915.02, 555356.14, 290
1769195250, 1907.97, 560943.65, 294
1769195550, 1916.90, 563569.08, 294
1769195850, 1903.45, 551999.11, 290
1769196150, 1909.14, 561287.42, 294
1769196450, 1908.11, 560983.83, 294
1769196750, 1903.61, 555853.12, 292
1769197050, 1911.99, 558300.49, 292
1769197350, 1904.18, 556019.33, 292
1769197650, 1913.97, 562707.39, 294
1769197950, 1904.12, 559811.68, 294
1769198250, 1911.45, 561965.83, 294
1769198550, 1900.04, 556711.98, 293
1769198850, 1905.14, 560112.04, 294
1769199150, 1894.25, 553122.04, 292
1769199450, 1896.37, 557532.49, 294
1769199750, 1889.18, 555417.75, 294
1769200050, 1892.22, 556313.56, 294
1769200350, 1895.78, 557360.56, 294
1769200650, 1888.93, 551568.01, 292
1769200950, 1894.67, 555139.76, 293
1769201250, 1890.37, 548206.15, 290
1769201550, 1894.33, 556932.80, 294
1769201850, 1891.22, 556018.39, 294
1769202150, 1890.74, 555876.91, 294
1769202450, 1891.79, 556184.96, 294
1769202750, 1894.41, 556956.44, 294
1769203050, 1890.42, 557674.25, 295
1769203350, 1897.06, 557736.40, 294
1769203650, 1889.22, 551651.41, 292
1769203950, 1895.37, 553449.03, 292
1769204250, 1889.43, 555492.52, 294
1769204550, 1883.74, 553818.95, 294
1769204850, 1896.78, 553858.51, 292
1769205150, 1892.71, 554564.37, 293
1769205450, 1893.58, 556712.95, 294
1769205750, 1890.66, 555853.63, 294
1769206050, 1894.15, 556880.07, 294
1769206350, 1886.70, 550915.87, 292
1769206650, 1891.30, 556043.51, 294
1769206950, 1889.73, 555581.86, 294
1769207250, 1892.52, 552616.28, 292
1769207550, 1884.88, 556038.99, 295
1769207850, 1886.94, 554759.25, 294
1769208150, 1883.71, 550041.91, 292
1769208450, 1870.95, 546317.03, 292
1769208750, 1890.18, 555713.17, 294
1769209050, 1878.31, 552223.64, 294
1769209350, 1883.51, 549983.98, 292
1769209650, 1874.22, 547273.60, 292
1769209950, 1891.50, 556100.15, 294
1769210250, 1881.09, 554920.91, 295
1769210550, 1887.04, 554790.51, 294
1769210850, 1874.19, 551012.37, 294
1769211150, 1891.59, 548559.97, 290
1769211450, 1878.23, 552199.27, 294
1769211750, 1888.06, 555089.25, 294
1769212050, 1879.61, 554485.43, 295
1769212350, 1886.07, 554505.38, 294
1769212650, 1891.41, 552293.08, 292
1769212950, 1874.09, 547234.58, 292
1769213250, 1881.21, 553075.49, 294
1769213550, 1872.62, 550550.24, 294
1769213850, 1876.49, 551687.00, 294
1769214150, 1876.15, 551589.53, 294
1769214450, 1880.41, 549078.82, 292
1769214750, 1867.72, 549110.13, 294
1769215050, 1869.67, 549682.50, 294
1769215350, 1865.11, 540881.38, 290
1769215650, 1872.37, 550476.85, 294
1769215950, 1881.23, 553082.41, 294
1769216250, 1865.08, 544604.77, 292
1769216550, 1874.44, 551085.98, 294
1769216850, 1865.58, 548481.46, 294
1769217150, 1877.23, 542519.35, 289
1769217450, 1866.00, 544872.29, 292
1769217750, 1870.00, 544168.74, 291
1769218050, 1872.14, 546664.61, 292
1769218350, 1877.98, 552125.66, 294
1769218650, 1876.00, 551542.81, 294
1769218950, 1883.37, 551826.15, 293
1769219250, 1879.08, 544933.62, 290
1769219550, 1873.97, 550948.09, 294
1769219850, 1866.10, 548634.81, 294
1769220150, 1877.05, 548098.76, 292
1769220450, 1865.44, 548438.48, 294
1769220750, 1854.90, 545340.42, 294
1769221050, 1860.00, 543119.17, 292
1769221350, 1873.18, 546967.93, 292
1769221650, 1886.77, 554709.83, 294
1769221950, 1876.20, 547851.40, 292
1769222250, 1886.28, 556451.23, 295
1769222550, 1874.41, 541703.95, 289
1769222850, 1876.51, 553571.33, 295
1769223150, 1868.16, 549239.35, 294
1769223450, 1876.15, 544084.66, 290
1769223750, 1877.19, 551893.44, 294
1769224050, 1889.64, 555554.14, 294
1769224350, 1891.26, 556030.96, 294
1769224650, 1874.87, 547460.78, 292
1769224950, 1885.47, 550558.47, 292
1769225250, 1868.24, 545527.18, 292
1769225550, 1872.50, 546768.57, 292
1769225850, 1874.56, 547372.89, 292
1769226150, 1885.99, 556367.33, 295
1769226450, 1878.32, 548470.75, 292
1769226750, 1889.78, 548036.26, 290
1769227050, 1876.76, 548013.63, 292
1769227350, 1891.41, 556074.90, 294
1769227650, 1890.99, 555950.50, 294
1769227950, 1887.57, 554945.19, 294
1769228250, 1892.75, 547003.64, 289
1769228550, 1896.78, 553858.69, 292
1769228850, 1905.47, 562114.13, 295
1769229150, 1898.72, 554425.93, 292
1769229450, 1899.94, 550982.57, 290
1769229750, 1893.88, 556799.98, 294
1769230050, 1902.25, 551653.26, 290
1769230350, 1900.41, 558719.21, 294
1769230650, 1904.93, 560050.88, 294
1769230950, 1894.81, 557074.64, 294
1769231250, 1904.63, 558057.67, 293
1769231550, 1899.22, 554571.04, 292
1769231850, 1902.72, 555594.15, 292
1769232150, 1907.15, 560703.00, 294
1769232450, 1901.14, 558936.07, 294
1769232750, 1901.84, 559141.42, 294
1769233050, 1900.72, 558810.93, 294
1769233350, 1907.82, 560898.81, 294
1769233650, 1898.05, 559926.22, 295
1769233950, 1902.19, 551635.60, 290
1769234250, 1893.85, 556792.75, 294
1769234550, 1900.61, 558778.78, 294
1769234850, 1899.45, 558438.38, 294
1769235150, 1900.37, 554908.38, 292
1769235450, 1889.09, 555391.31, 294
1769235750, 1903.39, 559597.25, 294
1769236050, 1900.02, 558605.96, 294
1769236350, 1896.76, 559543.12, 295
1769236650, 1904.54, 559934.64, 294
1769236950, 1906.11, 560396.78, 294
1769237250, 1904.78, 560005.26, 294
1769237550, 1893.45, 556675.76, 294
1769237850, 1906.71, 560571.41, 294
1769238150, 1900.80, 555033.39, 292
1769238450, 1906.02, 556558.03, 292
1769238750, 1896.86, 557676.40, 294
1769239050, 1904.75, 559997.05, 294
1769239350, 1889.57, 553645.23, 293
1769239650, 1900.43, 558727.50, 294
1769239950, 1903.87, 559736.77, 294
1769240250, 1892.81, 547023.49, 289
